,Ti,Ni,Cu,Fe,Pd,Co,Mn,Cr,Nb,Zr,Hf,hp
21196,39.3,49.7,0,0,0,0,0,0,0,4,7,145.00971876758558
21197,38.3,49.7,0,0,0,0,0,0,0,5,7,157.930616158701
21198,37.3,49.7,0,0,0,0,0,0,0,6,7,170.99538513815787
21199,36.3,49.7,0,0,0,0,0,0,0,7,7,184.2040257062181
21200,35.3,49.7,0,0,0,0,0,0,0,8,7,197.5565378626634
21201,34.3,49.7,0,0,0,0,0,0,0,9,7,211.05292160747922
21202,33.3,49.7,0,0,0,0,0,0,0,10,7,224.69317694046185
21203,32.3,49.7,0,0,0,0,0,0,0,11,7,238.47730386219337
21204,31.3,49.7,0,0,0,0,0,0,0,12,7,252.405302372179
21205,30.3,49.7,0,0,0,0,0,0,0,13,7,266.47717247047694
21206,39.3,49.7,0,0,0,0,0,0,0,3,8,142.66300448510447
21207,38.3,49.7,0,0,0,0,0,0,0,4,8,156.0726191746944
21208,37.3,49.7,0,0,0,0,0,0,0,5,8,169.62610545261123
21209,36.3,49.7,0,0,0,0,0,0,0,6,8,183.3234633190732
21210,35.3,49.7,0,0,0,0,0,0,0,7,8,197.16469277380384
21211,34.3,49.7,0,0,0,0,0,0,0,8,8,211.1497938169632
21212,33.3,49.7,0,0,0,0,0,0,0,9,8,225.27876644872595
21213,32.3,49.7,0,0,0,0,0,0,0,10,8,239.5516106687137
21214,31.3,49.7,0,0,0,0,0,0,0,11,8,253.96832647745032
21215,30.3,49.7,0,0,0,0,0,0,0,12,8,268.52891387377167
21216,39.3,49.7,0,0,0,0,0,0,0,2,9,140.1878937325091
21217,38.3,49.7,0,0,0,0,0,0,0,3,9,154.08622572045715
21218,37.3,49.7,0,0,0,0,0,0,0,4,9,168.12842929680482
21219,36.3,49.7,0,0,0,0,0,0,0,5,9,182.31450446145027
21220,35.3,49.7,0,0,0,0,0,0,0,6,9,196.64445121458266
21221,34.3,49.7,0,0,0,0,0,0,0,7,9,211.1182695562893
21222,33.3,49.7,0,0,0,0,0,0,0,8,9,225.7359594857844
21223,32.3,49.7,0,0,0,0,0,0,0,9,9,240.49752100461046
21224,31.3,49.7,0,0,0,0,0,0,0,10,9,255.402954111516
21225,30.3,49.7,0,0,0,0,0,0,0,11,9,270.45225880661746
21226,39.3,49.7,0,0,0,0,0,0,0,1,10,137.58438650979951
21227,38.3,49.7,0,0,0,0,0,0,0,2,10,151.9714357960329
21228,37.3,49.7,0,0,0,0,0,0,0,3,10,166.50235667065135
21229,36.3,49.7,0,0,0,0,0,0,0,4,10,181.17714913382952
21230,35.3,49.7,0,0,0,0,0,0,0,5,10,195.9958131852909
21231,34.3,49.7,0,0,0,0,0,0,0,6,10,210.9583488254575
21232,33.3,49.7,0,0,0,0,0,0,0,7,10,226.0647560536163
21233,32.3,49.7,0,0,0,0,0,0,0,8,10,241.31503487052396
21234,31.3,49.7,0,0,0,0,0,0,0,9,10,256.70918527577305
21235,30.3,49.7,0,0,0,0,0,0,0,10,10,272.2472072690143
21236,39.3,49.7,0,0,0,0,0,0,0,0,11,134.8524828166701
21237,38.3,49.7,0,0,0,0,0,0,0,1,11,149.72824940133432
21238,37.3,49.7,0,0,0,0,0,0,0,2,11,164.74788757419446
21239,36.3,49.7,0,0,0,0,0,0,0,3,11,179.9113973358326
21240,35.3,49.7,0,0,0,0,0,0,0,4,11,195.21877868569572
21241,34.3,49.7,0,0,0,0,0,0,0,5,11,210.67003162408946
21242,33.3,49.7,0,0,0,0,0,0,0,6,11,226.26515615038807
21243,32.3,49.7,0,0,0,0,0,0,0,7,11,242.004152265843
21244,31.3,49.7,0,0,0,0,0,0,0,8,11,257.88701996958116
21245,30.3,49.7,0,0,0,0,0,0,0,9,11,273.91375926160254
21246,38.3,49.7,0,0,0,0,0,0,0,0,12,147.35666653655062
21247,37.3,49.7,0,0,0,0,0,0,0,1,12,162.86502200787072
21248,36.3,49.7,0,0,0,0,0,0,0,2,12,178.51724906770687
21249,35.3,49.7,0,0,0,0,0,0,0,3,12,194.31334771602997
21250,34.3,49.7,0,0,0,0,0,0,0,4,12,210.25331795267994
21251,33.3,49.7,0,0,0,0,0,0,0,5,12,226.33715977775864
21252,32.3,49.7,0,0,0,0,0,0,0,6,12,242.56487319155713
21253,31.3,49.7,0,0,0,0,0,0,0,7,12,258.93645819311496
21254,30.3,49.7,0,0,0,0,0,0,0,8,12,275.45191478327615
21255,37.3,49.7,0,0,0,0,0,0,0,0,13,160.85375997106894
21256,36.3,49.7,0,0,0,0,0,0,0,1,13,176.9947043293214
21257,35.3,49.7,0,0,0,0,0,0,0,2,13,193.27952027607535
21258,34.3,49.7,0,0,0,0,0,0,0,3,13,209.7082078110834
21259,33.3,49.7,0,0,0,0,0,0,0,4,13,226.2807669347094
21260,32.3,49.7,0,0,0,0,0,0,0,5,13,242.9971976466768
21261,31.3,49.7,0,0,0,0,0,0,0,6,13,259.85749994654907
21262,30.3,49.7,0,0,0,0,0,0,0,7,13,276.861673835665
21263,36.3,49.7,0,0,0,0,0,0,0,0,14,175.34376312070526
21264,35.3,49.7,0,0,0,0,0,0,0,1,14,192.11729636573
21265,34.3,49.7,0,0,0,0,0,0,0,2,14,209.03470119921258
21266,33.3,49.7,0,0,0,0,0,0,0,3,14,226.0959776212403
21267,32.3,49.7,0,0,0,0,0,0,0,4,14,243.30112563143484
21268,31.3,49.7,0,0,0,0,0,0,0,5,14,260.6501452300872
21269,30.3,49.7,0,0,0,0,0,0,0,6,14,278.14303641737206
21270,35.3,49.7,0,0,0,0,0,0,0,0,15,190.826675985154
21271,34.3,49.7,0,0,0,0,0,0,0,1,15,208.23279811744578
21272,33.3,49.7,0,0,0,0,0,0,0,2,15,225.7827918374096
21273,32.3,49.7,0,0,0,0,0,0,0,3,15,243.47665714591858
21274,31.3,49.7,0,0,0,0,0,0,0,4,15,261.31439404326375
21275,30.3,49.7,0,0,0,0,0,0,0,5,15,279.2960025286593
21276,34.3,49.7,0,0,0,0,0,0,0,0,16,207.30249856472074
21277,33.3,49.7,0,0,0,0,0,0,0,1,16,225.3412095833337
21278,32.3,49.7,0,0,0,0,0,0,0,2,16,243.52379219047725
21279,31.3,49.7,0,0,0,0,0,0,0,3,16,261.8502463858749
21280,30.3,49.7,0,0,0,0,0,0,0,4,16,280.3205721695558
21281,33.3,49.7,0,0,0,0,0,0,0,0,17,224.7712308590999
21282,32.3,49.7,0,0,0,0,0,0,0,1,17,243.44253076481982
21283,31.3,49.7,0,0,0,0,0,0,0,2,17,262.25770225856104
21284,30.3,49.7,0,0,0,0,0,0,0,3,17,281.21674534099293
21285,32.3,49.7,0,0,0,0,0,0,0,0,18,243.23287286868435
21286,31.3,49.7,0,0,0,0,0,0,0,1,18,262.5367616607691
21287,30.3,49.7,0,0,0,0,0,0,0,2,18,281.98452204157365
21288,31.3,49.7,0,0,0,0,0,0,0,0,19,262.6874245928775
21289,30.3,49.7,0,0,0,0,0,0,0,1,19,282.6239022722584
21290,30.3,49.7,0,0,0,0,0,0,0,0,20,283.1348860323196
21291,39.2,49.8,0,0,0,0,0,0,0,11,0,152.34459512369358
21292,38.2,49.8,0,0,0,0,0,0,0,12,0,161.40318395686336
21293,37.2,49.8,0,0,0,0,0,0,0,13,0,170.6056443785783
21294,36.2,49.8,0,0,0,0,0,0,0,14,0,179.95197638799436
21295,35.2,49.8,0,0,0,0,0,0,0,15,0,189.44217998662498
21296,34.2,49.8,0,0,0,0,0,0,0,16,0,199.07625517374254
21297,33.2,49.8,0,0,0,0,0,0,0,17,0,208.85420194850303
21298,32.2,49.8,0,0,0,0,0,0,0,18,0,218.77602031274
21299,31.2,49.8,0,0,0,0,0,0,0,19,0,228.84171026368858
21300,30.2,49.8,0,0,0,0,0,0,0,20,0,239.05127180478303
21301,39.2,49.8,0,0,0,0,0,0,0,10,1,150.96809948077134
21302,38.2,49.8,0,0,0,0,0,0,0,11,1,160.5154056120664
21303,37.2,49.8,0,0,0,0,0,0,0,12,1,170.20658333209576
21304,36.2,49.8,0,0,0,0,0,0,0,13,1,180.04163264046656
21305,35.2,49.8,0,0,0,0,0,0,0,14,1,190.02055353712058
21306,34.2,49.8,0,0,0,0,0,0,0,15,1,200.14334602234885
21307,33.2,49.8,0,0,0,0,0,0,0,16,1,210.4100100955693
21308,32.2,49.8,0,0,0,0,0,0,0,17,1,220.8205457580043
21309,31.2,49.8,0,0,0,0,0,0,0,18,1,231.37495300819864
21310,30.2,49.8,0,0,0,0,0,0,0,19,1,242.07323184714187
21311,39.2,49.8,0,0,0,0,0,0,0,9,2,149.46320736747293
21312,38.2,49.8,0,0,0,0,0,0,0,10,2,159.49923079746077
21313,37.2,49.8,0,0,0,0,0,0,0,11,2,169.67912581560086
21314,36.2,49.8,0,0,0,0,0,0,0,12,2,180.002892422257
21315,35.2,49.8,0,0,0,0,0,0,0,13,2,190.4705306176329
21316,34.2,49.8,0,0,0,0,0,0,0,14,2,201.0820404010883
21317,33.2,49.8,0,0,0,0,0,0,0,15,2,211.83742177288514
21318,32.2,49.8,0,0,0,0,0,0,0,16,2,222.73667473340174
21319,31.2,49.8,0,0,0,0,0,0,0,17,2,233.77979928225977
21320,30.2,49.8,0,0,0,0,0,0,0,18,2,244.96679541957565
21321,39.2,49.8,0,0,0,0,0,0,0,8,3,147.82991878397297
21322,38.2,49.8,0,0,0,0,0,0,0,9,3,158.3546595123771
21323,37.2,49.8,0,0,0,0,0,0,0,10,3,169.02327182886074
21324,36.2,49.8,0,0,0,0,0,0,0,11,3,179.83575573391863
21325,35.2,49.8,0,0,0,0,0,0,0,12,3,190.79211122728884
21326,34.2,49.8,0,0,0,0,0,0,0,13,3,201.89233830955345
21327,33.2,49.8,0,0,0,0,0,0,0,14,3,213.13643697969383
21328,32.2,49.8,0,0,0,0,0,0,0,15,3,224.5244072388159
21329,31.2,49.8,0,0,0,0,0,0,0,16,3,236.05624908598838
21330,30.2,49.8,0,0,0,0,0,0,0,17,3,247.7319625209202
21331,39.2,49.8,0,0,0,0,0,0,0,7,4,146.0682337302278
21332,38.2,49.8,0,0,0,0,0,0,0,8,4,157.0816917569755
21333,37.2,49.8,0,0,0,0,0,0,0,9,4,168.23902137213736
21334,36.2,49.8,0,0,0,0,0,0,0,10,4,179.54022257539327
21335,35.2,49.8,0,0,0,0,0,0,0,11,4,190.98529536739807
21336,34.2,49.8,0,0,0,0,0,0,0,12,4,202.57423974756966
21337,33.2,49.8,0,0,0,0,0,0,0,13,4,214.30705571617
21338,32.2,49.8,0,0,0,0,0,0,0,14,4,226.1837432734901
21339,31.2,49.8,0,0,0,0,0,0,0,15,4,238.20430241915165
21340,30.2,49.8,0,0,0,0,0,0,0,16,4,250.36873315327102
21341,39.2,49.8,0,0,0,0,0,0,0,6,5,144.17815220638295
21342,38.2,49.8,0,0,0,0,0,0,0,7,5,155.68032753145962
21343,37.2,49.8,0,0,0,0,0,0,0,8,5,167.32637444490683
21344,36.2,49.8,0,0,0,0,0,0,0,9,5,179.11629294644808
21345,35.2,49.8,0,0,0,0,0,0,0,10,5,191.05008303705836
21346,34.2,49.8,0,0,0,0,0,0,0,11,5,203.1277447155444
21347,33.2,49.8,0,0,0,0,0,0,0,12,5,215.349277982692
21348,32.2,49.8,0,0,0,0,0,0,0,13,5,227.71468283806462
21349,31.2,49.8,0,0,0,0,0,0,0,14,5,240.223959282157
21350,30.2,49.8,0,0,0,0,0,0,0,15,5,252.87710731453262
21351,39.2,49.8,0,0,0,0,0,0,0,5,6,142.159674212322
21352,38.2,49.8,0,0,0,0,0,0,0,6,6,154.1505668355967
21353,37.2,49.8,0,0,0,0,0,0,0,7,6,166.28533104741655
21354,36.2,49.8,0,0,0,0,0,0,0,8,6,178.56396684763604
21355,35.2,49.8,0,0,0,0,0,0,0,9,6,190.98647423644434
21356,34.2,49.8,0,0,0,0,0,0,0,10,6,203.5528532132157
21357,33.2,49.8,0,0,0,0,0,0,0,11,6,216.26310377885238
21358,32.2,49.8,0,0,0,0,0,0,0,12,6,229.11722593280138
21359,31.2,49.8,0,0,0,0,0,0,0,13,6,242.1152196752373
21360,30.2,49.8,0,0,0,0,0,0,0,14,6,255.25708500557812
21361,39.2,49.8,0,0,0,0,0,0,0,4,7,140.01279974782665
21362,38.2,49.8,0,0,0,0,0,0,0,5,7,152.49240966959042
21363,37.2,49.8,0,0,0,0,0,0,0,6,7,165.11589117981202
21364,36.2,49.8,0,0,0,0,0,0,0,7,7,177.88324427834596
21365,35.2,49.8,0,0,0,0,0,0,0,8,7,190.79446896520676
21366,34.2,49.8,0,0,0,0,0,0,0,9,7,203.84956524107838
21367,33.2,49.8,0,0,0,0,0,0,0,10,7,217.04853310462204
21368,32.2,49.8,0,0,0,0,0,0,0,11,7,230.39137255688547
21369,31.2,49.8,0,0,0,0,0,0,0,12,7,243.87808359775227
21370,30.2,49.8,0,0,0,0,0,0,0,13,7,257.5086662269896
21371,39.2,49.8,0,0,0,0,0,0,0,3,8,137.73752881320252
21372,38.2,49.8,0,0,0,0,0,0,0,4,8,150.70585603335348
21373,37.2,49.8,0,0,0,0,0,0,0,5,8,163.81805484197685
21374,36.2,49.8,0,0,0,0,0,0,0,6,8,177.07412523883977
21375,35.2,49.8,0,0,0,0,0,0,0,7,8,190.47406722448068
21376,34.2,49.8,0,0,0,0,0,0,0,8,8,204.0178807983175
21377,33.2,49.8,0,0,0,0,0,0,0,9,8,217.70556596037932
21378,32.2,49.8,0,0,0,0,0,0,0,10,8,231.53712271127733
21379,31.2,49.8,0,0,0,0,0,0,0,11,8,245.51255105045857
21380,30.2,49.8,0,0,0,0,0,0,0,12,8,259.63185097731184
21381,39.2,49.8,0,0,0,0,0,0,0,2,9,135.3338614084496
21382,38.2,49.8,0,0,0,0,0,0,0,3,9,148.7909059268568
21383,37.2,49.8,0,0,0,0,0,0,0,4,9,162.39182203395467
21384,36.2,49.8,0,0,0,0,0,0,0,5,9,176.13660972919024
21385,35.2,49.8,0,0,0,0,0,0,0,6,9,190.02526901310193
21386,34.2,49.8,0,0,0,0,0,0,0,7,9,204.0577998853405
21387,33.2,49.8,0,0,0,0,0,0,0,8,9,218.23420234565856
21388,32.2,49.8,0,0,0,0,0,0,0,9,9,232.55447639495833
21389,31.2,49.8,0,0,0,0,0,0,0,10,9,247.0186220324249
21390,30.2,49.8,0,0,0,0,0,0,0,11,9,261.62663925858214
21391,39.2,49.8,0,0,0,0,0,0,0,1,10,132.80179753323318
21392,38.2,49.8,0,0,0,0,0,0,0,2,10,146.74755935021676
21393,37.2,49.8,0,0,0,0,0,0,0,3,10,160.8371927554981
21394,36.2,49.8,0,0,0,0,0,0,0,4,10,175.07069774939737
21395,35.2,49.8,0,0,0,0,0,0,0,5,10,189.44807433141978
21396,34.2,49.8,0,0,0,0,0,0,0,6,10,203.9693225021474
21397,33.2,49.8,0,0,0,0,0,0,0,7,10,218.63444226104184
21398,32.2,49.8,0,0,0,0,0,0,0,8,10,233.44343360842322
21399,31.2,49.8,0,0,0,0,0,0,0,9,10,248.3962965448154
21400,30.2,49.8,0,0,0,0,0,0,0,10,10,263.49303106823936
21401,39.2,49.8,0,0,0,0,0,0,0,0,11,130.1413371879462
21402,38.2,49.8,0,0,0,0,0,0,0,1,11,144.57581630331697
21403,37.2,49.8,0,0,0,0,0,0,0,2,11,159.15416700694186
21404,36.2,49.8,0,0,0,0,0,0,0,3,11,173.87638929906825
21405,35.2,49.8,0,0,0,0,0,0,0,4,11,188.74248317960883
21406,34.2,49.8,0,0,0,0,0,0,0,5,11,203.75244864847627
21407,33.2,49.8,0,0,0,0,0,0,0,6,11,218.90628570553963
21408,32.2,49.8,0,0,0,0,0,0,0,7,11,234.20399435193394
21409,31.2,49.8,0,0,0,0,0,0,0,8,11,249.64557458620402
21410,30.2,49.8,0,0,0,0,0,0,0,9,11,265.2310264087864
21411,38.2,49.8,0,0,0,0,0,0,0,0,12,142.27567678611376
21412,37.2,49.8,0,0,0,0,0,0,0,1,12,157.34274478803854
21413,36.2,49.8,0,0,0,0,0,0,0,2,12,172.5536843785958
21414,35.2,49.8,0,0,0,0,0,0,0,3,12,187.90849555749446
21415,34.2,49.8,0,0,0,0,0,0,0,4,12,203.40717832490918
21416,33.2,49.8,0,0,0,0,0,0,0,5,12,219.04973268081085
21417,32.2,49.8,0,0,0,0,0,0,0,6,12,234.83615862461738
21418,31.2,49.8,0,0,0,0,0,0,0,7,12,250.7664561578713
21419,30.2,49.8,0,0,0,0,0,0,0,8,12,266.8406252784189
21420,37.2,49.8,0,0,0,0,0,0,0,0,13,155.40292609912285
21421,36.2,49.8,0,0,0,0,0,0,0,1,13,171.10258298780536
21422,35.2,49.8,0,0,0,0,0,0,0,2,13,186.94611146533862
21423,34.2,49.8,0,0,0,0,0,0,0,3,13,202.9335115311842
21424,33.2,49.8,0,0,0,0,0,0,0,4,13,219.06478318522568
21425,32.2,49.8,0,0,0,0,0,0,0,5,13,235.3399264276668
21426,31.2,49.8,0,0,0,0,0,0,0,6,13,251.7589412588568
21427,30.2,49.8,0,0,0,0,0,0,0,7,13,268.3218276784173
21428,36.2,49.8,0,0,0,0,0,0,0,0,14,169.52308512708987
21429,35.2,49.8,0,0,0,0,0,0,0,1,14,185.85533090285026
21430,34.2,49.8,0,0,0,0,0,0,0,2,14,202.33144826703938
21431,33.2,49.8,0,0,0,0,0,0,0,3,14,218.951437219308
21432,32.2,49.8,0,0,0,0,0,0,0,4,14,235.71529776029638
21433,31.2,49.8,0,0,0,0,0,0,0,5,14,252.62302988977171
21434,30.2,49.8,0,0,0,0,0,0,0,6,14,269.6746336071519
21435,35.2,49.8,0,0,0,0,0,0,0,0,15,184.63615387024765
21436,34.2,49.8,0,0,0,0,0,0,0,1,15,201.600988532271
21437,33.2,49.8,0,0,0,0,0,0,0,2,15,218.70969478349434
21438,32.2,49.8,0,0,0,0,0,0,0,3,15,235.96227262279717
21439,31.2,49.8,0,0,0,0,0,0,0,4,15,253.35872205035412
21440,30.2,49.8,0,0,0,0,0,0,0,5,15,270.8990430662525
21441,34.2,49.8,0,0,0,0,0,0,0,0,16,200.74213232794136
21442,33.2,49.8,0,0,0,0,0,0,0,1,16,218.33955587720266
21443,32.2,49.8,0,0,0,0,0,0,0,2,16,236.08085101499455
21444,31.2,49.8,0,0,0,0,0,0,0,3,16,253.96601774121518
21445,30.2,49.8,0,0,0,0,0,0,0,4,16,271.9950560556317
21446,33.2,49.8,0,0,0,0,0,0,0,0,17,217.84102050078218
21447,32.2,49.8,0,0,0,0,0,0,0,1,17,236.07103293709224
21448,31.2,49.8,0,0,0,0,0,0,0,2,17,254.44491696180194
21449,30.2,49.8,0,0,0,0,0,0,0,3,17,272.9626725744747
21450,32.2,49.8,0,0,0,0,0,0,0,0,18,235.93281838836265
21451,31.2,49.8,0,0,0,0,0,0,0,1,18,254.79541971170693
21452,30.2,49.8,0,0,0,0,0,0,0,2,18,273.8018926224031
21453,31.2,49.8,0,0,0,0,0,0,0,0,19,255.0175259912794
21454,30.2,49.8,0,0,0,0,0,0,0,1,19,274.512716200843
21455,30.2,49.8,0,0,0,0,0,0,0,0,20,275.0951433092123
21456,39.1,49.9,0,0,0,0,0,0,0,11,0,146.87411837284162
21457,38.1,49.9,0,0,0,0,0,0,0,12,0,155.4914197367034
21458,37.1,49.9,0,0,0,0,0,0,0,13,0,164.25259268903756
21459,36.1,49.9,0,0,0,0,0,0,0,14,0,173.15763722962583
21460,35.1,49.9,0,0,0,0,0,0,0,15,0,182.2065533582936
21461,34.1,49.9,0,0,0,0,0,0,0,16,0,191.39934107573936
21462,33.1,49.9,0,0,0,0,0,0,0,17,0,200.73600038170116
21463,32.1,49.9,0,0,0,0,0,0,0,18,0,210.2165312760626
21464,31.1,49.9,0,0,0,0,0,0,0,19,0,219.840933758358
21465,30.1,49.9,0,0,0,0,0,0,0,20,0,229.6092078295187
21466,39.1,49.9,0,0,0,0,0,0,0,10,1,145.56906607787823
21467,38.1,49.9,0,0,0,0,0,0,0,11,1,154.67508473992348
21468,37.1,49.9,0,0,0,0,0,0,0,12,1,163.92497499042656
21469,36.1,49.9,0,0,0,0,0,0,0,13,1,173.31873682930018
21470,35.1,49.9,0,0,0,0,0,0,0,14,1,182.85637025657343
21471,34.1,49.9,0,0,0,0,0,0,0,15,1,192.5378752722463
21472,33.1,49.9,0,0,0,0,0,0,0,16,1,202.36325187666807
21473,32.1,49.9,0,0,0,0,0,0,0,17,1,212.33250006951857
21474,31.1,49.9,0,0,0,0,0,0,0,18,1,222.44561985059408
21475,30.1,49.9,0,0,0,0,0,0,0,19,1,232.7026112198364
21476,39.1,49.9,0,0,0,0,0,0,0,9,2,144.13561731224763
21477,38.1,49.9,0,0,0,0,0,0,0,10,2,153.73035327266552
21478,37.1,49.9,0,0,0,0,0,0,0,11,2,163.46896082162857
21479,36.1,49.9,0,0,0,0,0,0,0,12,2,173.35143995904946
21480,35.1,49.9,0,0,0,0,0,0,0,13,2,183.37779068457894
21481,34.1,49.9,0,0,0,0,0,0,0,14,2,193.54801299906103
21482,33.1,49.9,0,0,0,0,0,0,0,15,2,203.8621069015353
21483,32.1,49.9,0,0,0,0,0,0,0,16,2,214.32007239258382
21484,31.1,49.9,0,0,0,0,0,0,0,17,2,224.92190947191557
21485,30.1,49.9,0,0,0,0,0,0,0,18,2,235.66761813993799
21486,39.1,49.9,0,0,0,0,0,0,0,8,3,142.57377207663376
21487,38.1,49.9,0,0,0,0,0,0,0,9,3,152.6572253355116
21488,37.1,49.9,0,0,0,0,0,0,0,10,3,162.88455018267268
21489,36.1,49.9,0,0,0,0,0,0,0,11,3,173.25574661846622
21490,35.1,49.9,0,0,0,0,0,0,0,12,3,183.7708146426885
21491,34.1,49.9,0,0,0,0,0,0,0,13,3,194.42975425510667
21492,33.1,49.9,0,0,0,0,0,0,0,14,3,205.23256545624463
21493,32.1,49.9,0,0,0,0,0,0,0,15,3,216.17924824578222
21494,31.1,49.9,0,0,0,0,0,0,0,16,3,227.2698026234866
21495,30.1,49.9,0,0,0,0,0,0,0,17,3,238.50422858959064
21496,39.1,49.9,0,0,0,0,0,0,0,7,4,140.88353037057095
21497,38.1,49.9,0,0,0,0,0,0,0,8,4,151.45570092785056
21498,37.1,49.9,0,0,0,0,0,0,0,9,4,162.1717430734716
21499,36.1,49.9,0,0,0,0,0,0,0,10,4,173.03165680760867
21500,35.1,49.9,0,0,0,0,0,0,0,11,4,184.03544213002897
21501,34.1,49.9,0,0,0,0,0,0,0,12,4,195.18309904108173
21502,33.1,49.9,0,0,0,0,0,0,0,13,4,206.47462754050503
21503,32.1,49.9,0,0,0,0,0,0,0,14,4,217.91002762806602
21504,31.1,49.9,0,0,0,0,0,0,0,15,4,229.48929930420127
21505,30.1,49.9,0,0,0,0,0,0,0,16,4,241.2124425692018
21506,39.1,49.9,0,0,0,0,0,0,0,6,5,139.06489219453942
21507,38.1,49.9,0,0,0,0,0,0,0,7,5,150.12578005011892
21508,37.1,49.9,0,0,0,0,0,0,0,8,5,161.3305394941999
21509,36.1,49.9,0,0,0,0,0,0,0,9,5,172.67917052670964
21510,35.1,49.9,0,0,0,0,0,0,0,10,5,184.17167314735707
21511,34.1,49.9,0,0,0,0,0,0,0,11,5,195.808047356928
21512,33.1,49.9,0,0,0,0,0,0,0,12,5,207.588293154462
21513,32.1,49.9,0,0,0,0,0,0,0,13,5,219.51241054100683
21514,31.1,49.9,0,0,0,0,0,0,0,14,5,231.5803995152819
21515,30.1,49.9,0,0,0,0,0,0,0,15,5,243.7922600786551
21516,39.1,49.9,0,0,0,0,0,0,0,5,6,137.1178575480153
21517,38.1,49.9,0,0,0,0,0,0,0,6,6,148.6674627020402
21518,37.1,49.9,0,0,0,0,0,0,0,7,6,160.3609394445666
21519,36.1,49.9,0,0,0,0,0,0,0,8,6,172.19828777521616
21520,35.1,49.9,0,0,0,0,0,0,0,9,6,184.17950769461459
21521,34.1,49.9,0,0,0,0,0,0,0,10,6,196.30459920217982
21522,33.1,49.9,0,0,0,0,0,0,0,11,6,208.57356229805737
21523,32.1,49.9,0,0,0,0,0,0,0,12,6,220.98639698306215
21524,31.1,49.9,0,0,0,0,0,0,0,13,6,233.54310325614642
21525,30.1,49.9,0,0,0,0,0,0,0,14,6,246.24368111725198
21526,39.1,49.9,0,0,0,0,0,0,0,4,7,135.04242643143516
21527,38.1,49.9,0,0,0,0,0,0,0,5,7,147.0807488837163
21528,37.1,49.9,0,0,0,0,0,0,0,6,7,159.2629429246008
21529,36.1,49.9,0,0,0,0,0,0,0,7,7,171.58900855388492
21530,35.1,49.9,0,0,0,0,0,0,0,8,7,184.05894577145227
21531,34.1,49.9,0,0,0,0,0,0,0,9,7,196.67275457762298
21532,33.1,49.9,0,0,0,0,0,0,0,10,7,209.43043497172766
21533,32.1,49.9,0,0,0,0,0,0,0,11,7,222.33198695490137
21534,31.1,49.9,0,0,0,0,0,0,0,12,7,235.3774105264456
21535,30.1,49.9,0,0,0,0,0,0,0,13,7,248.56670568638947
21536,39.1,49.9,0,0,0,0,0,0,0,3,8,132.83859884447884
21537,38.1,49.9,0,0,0,0,0,0,0,4,8,145.36563859519083
21538,37.1,49.9,0,0,0,0,0,0,0,5,8,158.03654993441887
21539,36.1,49.9,0,0,0,0,0,0,0,6,8,170.85133286225027
21540,35.1,49.9,0,0,0,0,0,0,0,7,8,183.80998737819027
21541,34.1,49.9,0,0,0,0,0,0,0,8,8,196.9125134824717
21542,33.1,49.9,0,0,0,0,0,0,0,9,8,210.15891117518186
21543,32.1,49.9,0,0,0,0,0,0,0,10,8,223.54918045681552
21544,31.1,49.9,0,0,0,0,0,0,0,11,8,237.08332132635405
21545,30.1,49.9,0,0,0,0,0,0,0,12,8,250.76133378461236
21546,39.1,49.9,0,0,0,0,0,0,0,2,9,130.50637478739372
21547,38.1,49.9,0,0,0,0,0,0,0,3,9,143.52213183656568
21548,37.1,49.9,0,0,0,0,0,0,0,4,9,156.68176047419547
21549,36.1,49.9,0,0,0,0,0,0,0,5,9,169.98526070007938
21550,35.1,49.9,0,0,0,0,0,0,0,6,9,183.43263251447934
21551,34.1,49.9,0,0,0,0,0,0,0,7,9,197.02387591736624
21552,33.1,49.9,0,0,0,0,0,0,0,8,9,210.75899090841995
21553,32.1,49.9,0,0,0,0,0,0,0,9,9,224.63797748816432
21554,31.1,49.9,0,0,0,0,0,0,0,10,9,238.66083565639565
21555,30.1,49.9,0,0,0,0,0,0,0,11,9,252.8275654130266
21556,39.1,49.9,0,0,0,0,0,0,0,1,10,128.04575426013616
21557,38.1,49.9,0,0,0,0,0,0,0,2,10,141.55022860756435
21558,37.1,49.9,0,0,0,0,0,0,0,3,10,155.19857454347948
21559,36.1,49.9,0,0,0,0,0,0,0,4,10,168.99079206799797
21560,35.1,49.9,0,0,0,0,0,0,0,5,10,182.9268811806105
21561,34.1,49.9,0,0,0,0,0,0,0,6,10,197.00684188184096
21562,33.1,49.9,0,0,0,0,0,0,0,7,10,211.23067417173297
21563,32.1,49.9,0,0,0,0,0,0,0,8,10,225.59837804941344
21564,31.1,49.9,0,0,0,0,0,0,0,9,10,240.10995351639576
21565,30.1,49.9,0,0,0,0,0,0,0,10,10,254.76540057075908
21566,39.1,49.9,0,0,0,0,0,0,0,0,11,125.45673726261157
21567,38.1,49.9,0,0,0,0,0,0,0,1,11,139.44992890840513
21568,37.1,49.9,0,0,0,0,0,0,0,2,11,153.58699214282387
21569,36.1,49.9,0,0,0,0,0,0,0,3,11,167.86792696558405
21570,35.1,49.9,0,0,0,0,0,0,0,4,11,182.29273337646737
21571,34.1,49.9,0,0,0,0,0,0,0,5,11,196.86141137607046
21572,33.1,49.9,0,0,0,0,0,0,0,6,11,211.57396096436423
