,Ti,Ni,Cu,Hf,Zr,hp1,hp2,hpVary
1951,32.0,44.0,7,5,12,146.45803866247297,-194.9523832186096,341.4104218810826
1952,30.0,44.0,7,14,5,-161.18463575966598,180.22722546645673,341.4118612261227
1953,33.0,51.0,0,3,13,186.993715904071,-154.59106388402142,341.5847797880924
1954,31.0,51.0,0,12,6,219.45836660126224,-122.12785253178299,341.58621913304523
1955,32.0,47.0,4,6,11,170.25431849897723,-171.51377106552172,341.76808956449895
1956,30.0,47.0,4,15,4,205.14196973276557,-136.62755917692266,341.76952890968823
1957,33.0,43.0,8,0,16,124.48307364116772,-217.46688635530154,341.94995999646926
1958,31.0,43.0,8,9,9,154.02453040450928,-187.92686893695281,341.9513993414621
1959,29.0,43.0,8,18,2,191.33518217457458,-150.6176565119622,341.9528386865368
1960,32.0,50.0,1,7,10,-147.98702509309805,194.1387321553193,342.12575724841736
1961,30.0,50.0,1,16,3,230.14484781894134,-111.98234877482537,342.1271965937667
1962,33.0,46.0,5,1,15,147.73732141786604,-194.57030626255437,342.3076276804204
1963,31.0,46.0,5,10,8,178.39724261069205,-163.9118244145502,342.30906702524226
1964,29.0,46.0,5,19,1,-125.48414755999693,216.82635881044553,342.31050637044245
1965,32.0,42.0,9,4,13,-212.40849681019972,130.0824406464817,342.4909374566814
1966,30.0,42.0,9,13,6,163.16536237634136,-179.32701442589678,342.49237680223814
1967,33.0,49.0,2,2,14,-171.5855923503841,171.07970301355817,342.6652953639423
1968,31.0,49.0,2,11,7,202.8580886363343,-139.80864607268086,342.66673470901515
1969,29.0,49.0,2,20,0,242.40566926568863,-100.26250478861402,342.66817405430265
1970,32.0,45.0,6,5,12,153.9131207925966,-188.93548434811237,342.84860514070897
1971,30.0,45.0,6,14,5,-154.73553753416127,188.11450695196982,342.8500444861311
1972,31.0,41.0,10,8,10,-205.7757670355677,137.25614788144594,343.03191491701364
1973,29.0,41.0,10,17,3,173.8805345769797,-169.1528196852778,343.0333542622575
1974,32.0,48.0,3,6,11,-165.3743380665219,177.83193475782173,343.2062728243436
1975,30.0,48.0,3,15,4,-130.05592682286442,213.15178534627194,343.20771216913636
1976,33.0,44.0,7,0,16,131.68960427839193,-211.69853897756548,343.3881432559574
1977,31.0,44.0,7,9,9,-181.7263222041911,161.6632603968901,343.3895826010812
1978,29.0,44.0,7,18,2,199.40611152214115,-143.9849104243185,343.39102194645966
1979,32.0,51.0,0,7,10,201.83888254268095,-141.7250579654974,343.56394050817835
1980,30.0,51.0,0,16,3,238.27719756087754,-105.28818229219542,343.56537985307295
1981,33.0,47.0,4,1,15,-188.67942475626478,155.06638618322904,343.7458109394938
1982,31.0,47.0,4,10,8,186.15850673100795,-157.58874355327862,343.74725028428657
1983,29.0,47.0,4,19,1,-118.72886734373242,225.01982228609268,343.7486896298251
1984,32.0,43.0,8,4,13,137.4726191459631,-206.45650157032287,343.929120716286
1985,30.0,43.0,8,13,6,-172.94281983090332,170.98774023042643,343.93056006132974
1986,33.0,50.0,1,2,14,-165.57217671552644,178.53130190775846,344.1034786232849
1987,31.0,50.0,1,11,7,-133.3630310829285,210.74188688542927,344.10491796835777
1988,29.0,50.0,1,20,0,250.7216668697365,-93.38469044365411,344.1063573133906
1989,32.0,46.0,5,5,12,161.4258334201586,-182.86095497956194,344.28678839972054
1990,30.0,46.0,5,14,5,196.05941893471754,-148.2288088107489,344.28822774546643
1991,31.0,42.0,9,8,10,-199.64012393352095,144.8299742428353,344.47009817635626
1992,29.0,42.0,9,17,3,181.88656029372942,-162.58497722822176,344.4715375219512
1993,32.0,49.0,2,6,11,185.4671815140464,-159.1772745694143,344.6444560834607
1994,30.0,49.0,2,15,4,221.21923145808978,-123.42666397088396,344.64589542897374
1995,33.0,45.0,6,0,16,138.95376541340374,-205.87256110187445,344.8263265152782
1996,31.0,45.0,6,9,9,169.35962088682572,-175.46814497350715,344.8277658603329
1997,29.0,45.0,6,18,2,-137.29453383869622,207.5346713672334,344.8292052059296
1998,32.0,41.0,10,3,14,120.93281355965883,-224.0768227321314,345.00963629179023
1999,30.0,41.0,10,12,7,-191.2494060674435,153.76166956985253,345.011075637296
2000,33.0,48.0,3,1,15,-182.73091275211482,162.45308144684532,345.18399419896014
2001,31.0,48.0,3,10,8,193.9774013502756,-151.20803219411755,345.18543354439316
2002,29.0,48.0,3,19,1,233.27091625970206,-111.9159566295748,345.18687288927686
2003,32.0,44.0,7,4,13,144.92042814337765,-200.44687583236737,345.367303975745
2004,30.0,44.0,7,13,6,-166.5009947380313,178.86774858282297,345.36874332085426
2005,33.0,51.0,0,2,14,-159.5011305826847,186.0405313001247,345.5416618828094
2006,31.0,51.0,0,11,7,218.68331563286483,-126.85978559511932,345.54310122798415
2007,29.0,51.0,0,20,0,259.09529497206677,-86.4492456009284,345.5445405729952
2008,32.0,47.0,4,5,12,168.99617654643953,-176.72879511322026,345.7249716596598
2009,30.0,47.0,4,14,5,204.06196141551482,-141.66444958914508,345.7264110046599
2010,31.0,43.0,8,8,10,152.46143110256526,-193.4468503334574,345.90828143602266
2011,29.0,43.0,8,17,3,189.95021650817944,-155.95950427317075,345.9097207813502
2012,32.0,50.0,1,6,11,193.16005876875715,-152.92258057448635,346.0826393432435
2013,30.0,50.0,1,15,4,229.3443080673169,-116.73977062090853,346.0840786882254
2014,33.0,46.0,5,0,16,-199.98895272829395,146.27555704655242,346.2645097748464
2015,31.0,46.0,5,9,9,-169.15233724491918,177.11361187504372,346.2659491199629
2016,29.0,46.0,5,18,2,-130.54652675497346,215.72086170999683,346.2673884649703
2017,32.0,42.0,9,3,14,128.31571892657666,-218.1321006248363,346.447819551413
2018,30.0,42.0,9,12,7,-184.8724846051664,161.57677429149044,346.44925889665683
2019,33.0,49.0,2,1,15,169.8974072081328,-176.72477024984255,346.62217745797534
2020,31.0,49.0,2,10,8,-144.76969033683054,201.85392646701075,346.6236168038413
2021,29.0,49.0,2,19,1,-105.04541541728395,241.5796407314774,346.62505614876136
2022,32.0,45.0,6,4,13,152.4258676386089,-194.3796195965333,346.8054872351422
2023,30.0,45.0,6,13,6,-160.00153914725888,186.80538743309444,346.8069265803533
2024,31.0,41.0,10,7,11,135.4639373787213,-211.5248596330057,346.988797011727
2025,29.0,41.0,10,16,4,-174.72377864751434,172.2664577095711,346.99023635708545
2026,32.0,48.0,3,5,12,-170.5390047487963,176.6241501699551,347.1631549187514
2027,30.0,48.0,3,14,5,212.1221343941579,-135.04245986982642,347.1645942639843
2028,31.0,44.0,7,8,10,160.15051846017013,-187.19594623539524,347.3464646955654
2029,29.0,44.0,7,17,3,198.0715032205917,-149.27640082020662,347.3479040407983
2030,32.0,51.0,0,6,11,-146.61025608146156,200.91056652122643,347.520822602688
2031,30.0,51.0,0,15,4,237.52701517482637,-109.99524677294539,347.52226194777177
2032,33.0,47.0,4,0,16,153.65497917760513,-194.04771385656204,347.70269303416717
2033,31.0,47.0,4,9,9,-162.77889901832532,184.925233360962,347.70413237928733
2034,29.0,47.0,4,18,2,223.96468255130458,-123.74088917351764,347.7055717248222
2035,32.0,43.0,8,3,14,-212.12974801964083,135.75625479151495,347.8860028111558
2036,30.0,43.0,8,12,7,169.44950951106148,-178.4379326449889,347.8874421560504
2037,33.0,50.0,1,1,15,-170.6609972497099,177.3993634681683,348.0603607178782
2038,31.0,50.0,1,10,8,209.7880820815044,-138.2737179817159,348.0618000632203
2039,29.0,50.0,1,19,1,249.94599570106948,-98.11724370724914,348.0632394083186
2040,32.0,46.0,5,4,13,159.9889376317733,-188.25473286268243,348.2436704944557
2041,30.0,46.0,5,13,6,194.80065678147366,-153.4444530584151,348.24510983988876
2042,31.0,42.0,9,7,11,143.08812110565486,-205.33885916570944,348.4269802713643
2043,29.0,42.0,9,16,4,-168.10557882501962,180.3228407917486,348.4284196167682
2044,32.0,49.0,2,5,12,184.3097542921314,-164.29158388640644,348.60133817853784
2045,30.0,49.0,2,14,5,-128.36283965238908,220.23993787087966,348.60277752326874
2046,31.0,45.0,6,8,10,-180.88741163935993,167.89723631553352,348.78464795489344
2047,29.0,45.0,6,17,3,206.25042043087888,-142.53566686922568,348.78608730010455
2048,32.0,41.0,10,2,15,-229.97918038229545,118.98733800454647,348.9665183868419
2049,30.0,41.0,10,11,8,151.99432764956146,-196.97363008223329,348.96795773179474
2050,33.0,48.0,3,0,16,-188.0488444870789,161.09203180667828,349.1408762937572
2051,31.0,48.0,3,9,9,192.79448534513358,-156.3478302937947,349.14231563892827
2052,29.0,48.0,3,18,2,-116.87762109392133,232.2661338900798,349.14375498400113
2053,32.0,44.0,7,3,14,-206.069764916414,143.25442115412443,349.3241860705384
2054,30.0,44.0,7,12,7,177.37987522911862,-171.94575018671458,349.3256254158332
2055,33.0,51.0,0,1,15,-164.53959375149861,184.95895022587501,349.49854397737363
2056,31.0,51.0,0,10,8,217.7798681940476,-131.72011512853715,349.49998332258474
2057,29.0,51.0,0,19,1,-91.13144149921573,258.36998116900213,349.50142266821786
2058,32.0,47.0,4,4,13,167.60963812319096,-182.0722156309639,349.6818537541549
2059,30.0,47.0,4,13,6,202.85355662787333,-146.82973647178733,349.68329309966066
2060,31.0,43.0,8,7,11,-199.09522820017082,150.76993533043424,349.86516353060506
2061,29.0,43.0,8,16,4,-161.42974850476094,188.43685437145177,349.8666028762127
2062,32.0,50.0,1,5,12,-157.98653252603253,192.05298891180428,350.0395214378368
2063,30.0,50.0,1,14,5,-121.62558893718233,228.4153718460002,350.0409607831825
2064,31.0,46.0,5,8,10,-174.52124654544969,175.7015846692666,350.2228312147163
2065,29.0,46.0,5,17,3,214.48696813950664,-135.73730242029342,350.22427055980006
2066,32.0,42.0,9,2,15,-223.98410090965626,126.42060073654284,350.4047016461991
2067,30.0,42.0,9,11,8,-190.54635125471395,159.85978973651072,350.4061409912247
2068,33.0,49.0,2,0,16,-181.99234461958986,168.58671493350994,350.5790595530998
2069,31.0,49.0,2,9,9,-149.85913107119268,200.72136782700545,350.58049889819813
2070,29.0,49.0,2,18,2,240.6252157271374,-109.95672251638462,350.581938243522
2071,32.0,45.0,6,3,14,-199.95215131517762,150.81021801455063,350.76236932972824
2072,30.0,45.0,6,12,7,-165.39593723061262,185.36787144443952,350.76380867505213
2073,31.0,41.0,10,6,12,133.54333040575148,-217.40234870066706,350.94567910641854
2074,29.0,41.0,10,15,5,170.52398437209195,-180.42313407974507,350.947118451837
2075,32.0,48.0,3,4,13,-175.8320679013268,175.28796911239624,351.12003701372305
2076,30.0,48.0,3,13,6,210.96408697179868,-140.15738938707727,351.12147635887595
2077,31.0,44.0,7,7,11,-192.79396673692827,158.50938005337957,351.30334679030784
2078,29.0,44.0,7,16,4,196.6084984492336,-154.6962876863472,351.3047861355808
2079,32.0,51.0,0,5,12,199.8538540294976,-151.62385066779098,351.4777046972886
2080,30.0,51.0,0,14,5,236.64843631853,-114.83070772383508,351.4791440423651
2081,31.0,47.0,4,8,10,-168.09745095358812,183.56356352061266,351.6610144742008
2082,29.0,47.0,4,17,3,-128.881307473348,222.7811463458056,351.6624538191536
2083,32.0,43.0,8,2,15,133.91149396641413,-217.9313909391276,351.8428849055417
2084,30.0,43.0,8,11,8,167.78288232177147,-184.06144192918873,351.8443242509602
2085,33.0,50.0,1,0,16,176.13902855856577,-175.87821425400034,352.0172428125661
2086,31.0,50.0,1,9,9,-143.31280135073757,208.70588080681046,352.018682157548
2087,29.0,50.0,1,18,2,-102.97819344100208,249.04192806198262,352.0201215029847
2088,32.0,46.0,5,3,14,-193.77690721610998,158.42364537340472,352.2005525895147
2089,30.0,46.0,5,12,7,-158.7884937764902,193.41349815786816,352.2019919343584
2090,31.0,42.0,9,6,12,141.21787149799638,-211.165990867863,352.3838623658594
2091,29.0,42.0,9,15,5,178.6307248189696,-173.7545768920354,352.385301711005
2092,32.0,49.0,2,4,13,183.02393059941824,-169.53428967355285,352.5582202729711
2093,30.0,49.0,2,13,6,219.1322478140646,-133.42741180429948,352.5596596183641
2094,31.0,45.0,6,7,11,166.30645527419983,-186.4350747756871,352.74153004988693
2095,29.0,45.0,6,16,4,-147.90519637007674,204.83777302500675,352.7429693950835
2096,32.0,41.0,10,1,16,116.91346597889788,-236.0099345027338,352.9234004816317
2097,30.0,41.0,10,10,9,150.0985892591416,-202.82625056741017,352.92483982655176
2098,31.0,48.0,3,8,10,191.48317286989186,-161.6160248636952,353.09919773358706
2099,29.0,48.0,3,17,3,-121.96768202849853,231.13295505021233,353.10063707871086
2100,32.0,44.0,7,2,15,-211.82105047058576,141.46001769448048,353.28106816506624
2101,30.0,44.0,7,11,8,-177.51890210578495,175.76360540444148,353.2825075102264
2102,33.0,51.0,0,0,16,-169.70645339064504,183.74897268117638,353.4554260718214
2103,31.0,51.0,0,9,9,216.74802428486873,-136.7088411324221,353.4568654172908
2104,29.0,51.0,0,18,2,257.5162708951393,-95.94203386739173,353.45830476253104
2105,32.0,47.0,4,3,14,166.0947032297554,-187.5440326189273,353.6387358486827
2106,30.0,47.0,4,12,7,-152.12341982452926,201.51675536920084,353.6401751937301
2107,31.0,43.0,8,6,12,-204.8720025372495,148.9500430880289,353.8220456252784
2108,29.0,43.0,8,15,5,-167.02838920629802,186.7950957644789,353.8234849707769
2109,32.0,50.0,1,4,13,190.8175225847517,-163.17888094791124,353.99640353266295
2110,30.0,50.0,1,13,6,-126.63980372369042,227.3580391537107,353.9978428774011
2111,31.0,46.0,5,7,11,174.1611609927786,-180.01855231625814,354.17971330903674
2112,29.0,46.0,5,16,4,213.12467809859663,-141.056474555764,354.18115265436063
2113,32.0,42.0,9,1,16,-229.96449766476144,124.39708607614739,354.3615837409088
2114,30.0,42.0,9,10,9,-196.348614374514,158.0144087113731,354.3630230858871
2115,31.0,49.0,2,8,10,-155.0769682758837,199.46041271687136,354.53738099275506
2116,29.0,49.0,2,17,3,239.54239425237756,-114.99642608563227,354.5388203380098
2117,32.0,45.0,6,2,15,-205.65307950415445,149.06617192027625,354.7192514244307
2118,30.0,45.0,6,11,8,-170.91873178420792,183.8019589855685,354.7206907697764
2119,31.0,41.0,10,5,13,-223.40823423858092,131.49432696265285,354.90256120123377
2120,29.0,41.0,10,14,6,-186.25088598241564,168.65311456413474,354.9040005465504
2121,32.0,48.0,3,3,14,173.82339158424293,-181.25352752397885,355.0769191082218
2122,30.0,48.0,3,12,7,-145.4007153743769,209.6776430795435,355.0783584539204
2123,31.0,44.0,7,6,12,156.7398451763147,-198.52038370861555,355.26022888493026
2124,29.0,44.0,7,15,5,195.01709720748477,-160.24457102266388,355.26166823014864
2125,32.0,51.0,0,4,13,198.66874506761087,-156.76584172440198,355.43458679201285
2126,30.0,51.0,0,13,6,235.64146099198842,-119.79456514508638,355.4360261370748
2127,31.0,47.0,4,7,11,182.07349720978527,-173.54439935905975,355.617896568845
2128,29.0,47.0,4,16,4,221.4692136705271,-134.15012224349994,355.61933591402703
2129,32.0,43.0,8,1,16,-223.86143032897962,131.93833667130093,355.79976700028055
2130,30.0,43.0,8,10,9,-189.81334768373927,165.98785866147955,355.8012063452188
2131,31.0,50.0,1,8,10,207.49528306239517,-148.48028119014634,355.9755642525415
2132,29.0,50.0,1,17,3,-107.9675396449893,248.00946395238861,355.9770035973779
2133,32.0,46.0,5,2,15,156.72995664429618,-199.42747803965176,356.15743468394794
2134,30.0,46.0,5,11,8,-164.26093096476689,191.8979430643958,356.1588740291627
2135,31.0,42.0,9,5,13,-217.12151904044003,139.2192254200636,356.34074446050363
2136,29.0,42.0,9,14,6,176.81021237644018,-179.53197142928184,356.342183805722
2137,32.0,49.0,2,3,14,-174.90539193113364,181.6097104368382,356.51510236797185
2138,30.0,49.0,2,12,7,-138.62038042636414,217.89616128639318,356.5165417127573
2139,31.0,45.0,6,6,12,164.58727776253363,-192.11113438192842,356.69841214446205
2140,29.0,45.0,6,15,5,-153.40312234104567,203.29672914848197,356.69985148952765
2141,32.0,41.0,10,0,17,-242.16908509339555,114.71119748259662,356.88028257599217
2142,30.0,41.0,10,9,10,148.0744543983019,-208.8072675227886,356.8817219210905
2143,31.0,48.0,3,7,11,-167.01261590385548,190.04346392455045,357.0560798284059
2144,29.0,48.0,3,16,4,-127.18613943342643,229.87137973986682,357.05751917329326
2145,32.0,44.0,7,1,16,139.53721776470775,-217.7007324951337,357.23795025984145
2146,30.0,44.0,7,10,9,174.018939110043,-183.2204504947913,357.2393896048343
2147,31.0,51.0,0,8,10,-141.82596360627213,215.58778390550287,357.413747511775
2148,29.0,51.0,0,17,3,256.53416415065294,-100.8810227062495,357.41518685690244
2149,32.0,47.0,4,2,15,164.45137186627835,-193.1442460773178,357.59561794359615
2150,30.0,47.0,4,11,8,200.05155764133087,-157.5454996474,357.59705728873087
2151,31.0,43.0,8,5,13,147.00175437549478,-210.77717334451154,357.7789277200063
2152,29.0,43.0,8,14,6,-172.75542637829858,185.02494068682427,357.78036706512285
2153,32.0,50.0,1,3,14,189.45365978698828,-168.49962583999877,357.95328562698705
2154,30.0,50.0,1,12,7,-131.78241498037823,226.1723099918454,357.95472497222363
2155,31.0,46.0,5,6,12,172.49234084688942,-185.64425455749733,358.13659540438675
2156,29.0,46.0,5,15,5,-146.50404316147979,211.63399158755783,358.1380347490376
2157,32.0,42.0,9,0,17,122.24517494539032,-236.07329089021368,358.318465835604
2158,30.0,42.0,9,9,10,-202.27927396454834,156.0406312160194,358.31990518056773
2159,31.0,49.0,2,7,11,-160.42320195074717,198.0710611368413,358.4942630875885
2160,29.0,49.0,2,16,4,-120.16452612524517,238.33117630743072,358.4957024326759
2161,32.0,45.0,6,1,16,147.1937293560768,-211.4824041631873,358.6761335192641
2162,30.0,45.0,6,10,9,182.107650056103,-176.56992280803024,358.67757286413325
2163,31.0,41.0,10,4,14,129.3169270492217,-229.5425162467218,358.8594432959435
2164,29.0,41.0,10,13,7,166.65384828596143,-192.20703435509495,358.8608826410564
2165,32.0,48.0,3,2,15,172.23041758598993,-186.80338361688337,359.0338012028733
2166,30.0,48.0,3,11,8,208.26280271616997,-150.77243783200902,359.035240548179
2167,31.0,44.0,7,5,13,-204.3751971505335,154.84191382929566,359.21711097982916
2168,29.0,44.0,7,14,6,193.29729949549073,-165.92125082927305,359.2185503247638
2169,32.0,51.0,0,3,14,-162.03622925111995,197.35523963544983,359.3914688865698
2170,30.0,51.0,0,12,7,-124.88681903658289,234.50608919525985,359.39290823184274
2171,31.0,47.0,4,6,12,-179.11974423482025,180.45503442847985,359.5747786633001
2172,29.0,47.0,4,15,5,220.02888452459592,-139.54733348399168,359.5762180085876
2173,32.0,43.0,8,0,17,-229.91986618899682,129.83678290591342,359.75664909491024
2174,30.0,43.0,8,9,10,-195.69364990837857,164.06443853164092,359.7580884400195
2175,31.0,50.0,1,7,11,206.1562888471235,-153.77615749951656,359.93244634664006
2176,29.0,50.0,1,16,4,-113.0852823191126,246.8486033733643,359.9338856924769
2177,32.0,46.0,5,1,16,154.90787144502974,-205.2064453335479,360.11431677857763
2178,30.0,46.0,5,10,9,190.25399150064914,-169.8617646234561,360.11575612410525
2179,31.0,42.0,9,4,14,-223.20544368334959,137.09218287168187,360.29762655503146
2180,29.0,42.0,9,13,7,-185.43776243674802,174.86130346386926,360.2990659006173
2181,32.0,49.0,2,2,15,180.06709380380926,-180.40489065864676,360.471984462456
2182,30.0,49.0,2,11,8,-143.9417455187213,216.53167828856385,360.47342380728514
2183,31.0,45.0,6,5,13,162.73970378062222,-197.91559045851318,360.6552942391354
2184,29.0,45.0,6,14,6,-159.02944478232894,201.62728880220675,360.6567335845357
2185,30.0,41.0,10,8,11,-214.91668094841225,145.92192306744982,360.8386040158621
2186,31.0,48.0,3,6,12,-172.53760341423185,188.475358508731,361.01296192296286
2187,29.0,48.0,3,15,5,-132.53299330838126,228.48140795959625,361.0144012679775
2188,32.0,44.0,7,0,17,137.48602136448608,-223.70881098983955,361.1948323543256
2189,30.0,44.0,7,9,10,172.1458763452829,-189.05039535423202,361.1962716995149
2190,31.0,51.0,0,7,11,214.29914705635747,-147.07148255056381,361.3706296069213
2191,29.0,51.0,0,16,4,-105.94840801500686,255.42366093661985,361.3720689516267
2192,32.0,47.0,4,1,16,-198.87285600582254,162.67964403232327,361.5525000381458
2193,30.0,47.0,4,10,9,198.45796344272094,-163.09597594057414,361.5539393832951
2194,31.0,43.0,8,4,14,144.92506919286097,-216.81074062202242,361.7358098148834
2195,29.0,43.0,8,13,7,-178.6108600203952,183.1263891395356,361.7372491599308
2196,32.0,50.0,1,2,15,187.96140051924158,-173.9487672022442,361.9101677214858
2197,30.0,50.0,1,11,8,-137.05342270733672,224.85818435961846,361.9116070669552
2198,31.0,46.0,5,5,13,-191.3983532685961,170.69512422996922,362.09347749856533
2199,29.0,46.0,5,14,6,-152.08000823733164,210.0149086062156,362.09491684354725
2200,30.0,42.0,9,8,11,153.93845725033316,-208.33833002486062,362.2767872751938
2201,31.0,49.0,2,6,12,-165.89783209576854,196.55331308665336,362.4511451824219
2202,29.0,49.0,2,15,5,-125.46102263484136,236.99156189252972,362.4525845273711
2203,32.0,45.0,6,0,17,145.19289032090455,-217.44012529264728,362.63301561355183
2204,30.0,45.0,6,9,10,-182.34951030204684,180.28494465679978,362.6344549588466
2205,31.0,41.0,10,3,15,127.01113066557446,-235.80519472510787,362.8163253906823
2206,29.0,41.0,10,12,8,-198.2915791981577,164.52618553774664,362.81776473590435
2207,32.0,48.0,3,1,16,170.50904711784096,-192.48163618017134,362.9906832980123
2208,30.0,48.0,3,10,9,-156.27255675992637,206.7195658828714,362.99212264279777
2209,31.0,44.0,7,4,14,152.815586011915,-210.35840706260933,363.17399307452433
2210,29.0,44.0,7,13,7,191.44910531365895,-171.72632710616017,363.1754324198191
2211,32.0,51.0,0,2,15,195.91333773327642,-167.43501324798126,363.3483509812577
2212,30.0,51.0,0,11,8,-130.1074693981427,233.24232092805323,363.34979032619594
2213,31.0,47.0,4,5,13,-184.82348558072408,178.70817517724936,363.53166075797344
2214,29.0,47.0,4,14,6,-145.0729411945249,218.46015890830313,363.53310010282803
2215,30.0,43.0,8,8,11,162.0126219316735,-201.7023486032631,363.7149705349366
2216,31.0,50.0,1,6,12,204.68889816256706,-159.2004302793648,363.88932844193187
2217,29.0,50.0,1,15,5,245.55934632345452,-118.33142146357568,363.8907677870302
2218,32.0,46.0,5,0,17,152.95738977583824,-211.11380909759464,364.0711988734329
2219,30.0,46.0,5,9,10,188.4816434662789,-175.5909947520413,364.0726382183202
2220,31.0,42.0,9,3,15,134.83674385372433,-229.41776479641703,364.25450865014136
2221,29.0,42.0,9,12,8,-191.47194991451033,172.78399808105314,364.2559479955635
2222,32.0,49.0,2,1,16,-186.03278585642693,178.3960807004769,364.4288665569038
2223,30.0,49.0,2,10,9,-149.39150708124362,215.03879882086767,364.4303059021113
2224,31.0,45.0,6,4,14,-203.84844300537225,160.76373332858202,364.61217633395427
2225,29.0,45.0,6,13,7,-164.7841636939338,199.82945198527887,364.61361567921267
2226,30.0,41.0,10,7,12,-221.15449084410284,143.64099526629434,364.7954861103972
2227,31.0,48.0,3,5,13,-178.19098739502078,186.77885662249173,364.9698440175125
2228,29.0,48.0,3,14,6,226.96303970893496,-138.00824365369044,364.9712833626254
2229,30.0,44.0,7,8,11,170.14441711019026,-195.00873668387794,365.1531537940682
2230,31.0,51.0,0,6,12,-152.44539796479512,212.8821137358609,365.32751170065603
2231,29.0,51.0,0,15,5,254.18476125228335,-111.14418979414768,365.32895104643103
2232,32.0,47.0,4,0,17,-204.7298624045361,160.7795197282685,365.5093821328046
2233,30.0,47.0,4,9,10,-168.77484870387707,196.7359727739531,365.5108214778302
2234,31.0,43.0,8,3,15,-222.97270436974213,142.71998753983644,365.69269190957857
2235,29.0,43.0,8,12,8,-184.5946901327443,181.09944112144876,365.69413125419305
2236,32.0,50.0,1,1,16,186.34074478165712,-179.52630503488035,365.8670498165375
2237,30.0,50.0,1,10,9,-142.45282690472231,223.41566225708812,365.86848916181043
2238,31.0,46.0,5,4,14,168.76951114318217,-197.28084845017293,366.0503595933551
2239,29.0,46.0,5,13,7,208.26742915445357,-157.78436978358877,366.05179893804234
2240,30.0,42.0,9,7,12,-214.52578255534172,151.70788681483828,366.23366937018
2241,31.0,49.0,2,5,13,194.90716856569634,-171.50085871119518,366.4080272768915
2242,29.0,49.0,2,14,6,-130.88591561483918,235.52355100717978,366.40946662201895
2243,30.0,45.0,6,8,11,-188.2574942663705,178.33384278733865,366.59133705370914
2244,31.0,41.0,10,2,16,-242.19626967362274,124.57693781182752,366.77320748545026
2245,29.0,41.0,10,11,9,-204.50452051144384,162.27012631908292,366.77464683052676
2246,32.0,48.0,3,0,17,-198.28828521351534,168.65928017906845,366.9475653925838
2247,30.0,48.0,3,9,10,205.04793257958954,-161.90107215798344,366.949004737573
2248,31.0,44.0,7,3,15,-216.47001344505406,150.66086172414361,367.1308751691977
2249,29.0,44.0,7,12,8,-177.65979985313243,189.4725146610872,367.1323145142196
2250,32.0,51.0,0,1,16,-172.96219371533516,194.34303936071228,367.30523307604744
2251,30.0,51.0,0,10,9,-135.45651623002777,231.85015619095066,367.30667242097843
2252,31.0,47.0,4,4,14,-190.6556233970041,176.83291945583187,367.48854285283596
2253,29.0,47.0,4,13,7,-150.7269453753397,216.7630368223763,367.489982197716
2254,30.0,43.0,8,7,12,159.83240886111162,-207.83944376844738,367.671852629559
2255,31.0,50.0,1,5,13,203.09311100735795,-164.7530995293273,367.84621053668525
2256,29.0,50.0,1,14,6,-123.70595707817847,244.14169280370697,367.84764988188545
2257,30.0,46.0,5,8,11,-181.44862135087897,186.58089896218735,368.0295203130663
2258,31.0,42.0,9,2,16,-235.75848237964965,132.45290836508502,368.2113907447347
2259,29.0,42.0,9,11,9,170.57829622770078,-197.63453386251422,368.212830090215
2260,32.0,49.0,2,0,17,-191.7890775245687,176.59667112719035,368.38574865175906
2261,30.0,49.0,2,9,10,-154.96966511397477,213.41752288283897,368.38718799681374
2262,31.0,45.0,6,3,15,-209.90969202254928,158.6593664062675,368.5690584288168
2263,29.0,45.0,6,12,8,-170.66727907564928,197.90321869810577,368.57049777375505
2264,30.0,41.0,10,6,13,-227.52069721019507,141.2316709946026,368.7523682047977
2265,31.0,48.0,3,4,14,184.95395826589083,-183.97276784574206,368.9267261116329
2266,29.0,48.0,3,13,7,225.31627498820308,-143.61189046939398,368.92816545759706
2267,30.0,44.0,7,7,12,168.01456140514347,-201.09547448367812,369.1100358888216
2268,31.0,51.0,0,5,13,-157.9477098496136,211.33668394605047,369.2843937956641
2269,29.0,51.0,0,14,6,-116.4683680435628,252.8174650973815,369.2858331409443
2270,30.0,47.0,4,8,11,-174.58211793762894,194.88558563476545,369.4677035723944
2271,31.0,43.0,8,2,16,140.38650941639207,-229.26306458761246,369.64957400400453
2272,29.0,43.0,8,11,9,178.94409663425176,-190.70691671543682,369.6510133496886
2273,32.0,50.0,1,0,17,-185.23223933756526,184.5916925733909,369.82393191095616
2274,30.0,50.0,1,9,10,-147.98062757191656,221.84474368431256,369.8253712562291
2275,31.0,46.0,5,3,15,166.7155015861208,-203.29174010190036,370.00724168802117
2276,29.0,46.0,5,12,8,206.39155323291197,-163.6171278000984,370.00868103301036
2277,30.0,42.0,9,6,13,149.34891990880715,-220.84163155600982,370.19055146481696
2278,31.0,49.0,2,4,14,-177.23228179668513,193.13262757495977,370.3649093716449
2279,29.0,49.0,2,13,7,-136.4392050651877,233.92714365190477,370.3663487170925
2280,30.0,45.0,6,7,12,176.2543444475159,-194.29387470089569,370.5482191484116
2281,31.0,41.0,10,1,17,122.01434848760255,-248.71574109249195,370.7300895800945
2282,29.0,41.0,10,10,10,-210.8458582948915,159.88567063040682,370.73152892529833
2283,30.0,48.0,3,8,11,203.24790280597517,-167.6579840262275,370.90588683220267
